exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
26.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,6.90575,169.0,2.0,0,1,0,0,0,0,0,676.0
27.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,7.40853,169.0,3.0,0,0,1,0,0,0,0,729.0
28.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,7.46737,169.0,4.0,0,0,0,1,0,0,0,784.0
29.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,7.52294,169.0,5.0,0,0,0,0,1,0,0,841.0
30.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,7.46737,169.0,6.0,0,0,0,0,0,1,0,900.0
31.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,7.57558,169.0,7.0,0,0,0,0,0,0,1,961.0
24.0,39.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,5.67332,170.0,1.0,1,0,0,0,0,0,0,576.0
25.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,5.7462,170.0,2.0,0,1,0,0,0,0,0,625.0
26.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,5.82895,170.0,3.0,0,0,1,0,0,0,0,676.0
27.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.07993,170.0,4.0,0,0,0,1,0,0,0,729.0
28.0,52.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,5.99146,170.0,5.0,0,0,0,0,1,0,0,784.0
29.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,5.99146,170.0,6.0,0,0,0,0,0,1,0,841.0
30.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.13773,170.0,7.0,0,0,0,0,0,0,1,900.0
12.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,5.99146,171.0,1.0,1,0,0,0,0,0,0,144.0
13.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,5.92693,171.0,2.0,0,1,0,0,0,0,0,169.0
14.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,6.07993,171.0,3.0,0,0,1,0,0,0,0,196.0
15.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,6.07993,171.0,4.0,0,0,0,1,0,0,0,225.0
16.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,6.2634,171.0,5.0,0,0,0,0,1,0,0,256.0
17.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,6.43775,171.0,6.0,0,0,0,0,0,1,0,289.0
18.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,6.55108,171.0,7.0,0,0,0,0,0,0,1,324.0
10.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,172.0,1.0,1,0,0,0,0,0,0,100.0
11.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,172.0,2.0,0,1,0,0,0,0,0,121.0
12.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.22766,172.0,3.0,0,0,1,0,0,0,0,144.0
13.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.29302,172.0,4.0,0,0,0,1,0,0,0,169.0
14.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.33368,172.0,5.0,0,0,0,0,1,0,0,196.0
15.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.57353,172.0,6.0,0,0,0,0,0,1,0,225.0
16.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.27101,172.0,7.0,0,0,0,0,0,0,1,256.0
28.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,173.0,1.0,1,0,0,0,0,0,0,784.0
29.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,173.0,2.0,0,1,0,0,0,0,0,841.0
30.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.34601,173.0,3.0,0,0,1,0,0,0,0,900.0
31.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.31322,173.0,4.0,0,0,0,1,0,0,0,961.0
32.0,44.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.55486,173.0,5.0,0,0,0,0,1,0,0,1024.0
33.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.71869,173.0,6.0,0,0,0,0,0,1,0,1089.0
34.0,43.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.69621,173.0,7.0,0,0,0,0,0,0,1,1156.0
5.0,28.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.08222,174.0,1.0,1,0,0,0,0,0,0,25.0
6.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.51323,174.0,2.0,0,1,0,0,0,0,0,36.0
7.0,29.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.62141,174.0,3.0,0,0,1,0,0,0,0,49.0
8.0,46.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.6995,174.0,4.0,0,0,0,1,0,0,0,64.0
9.0,48.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.79571,174.0,5.0,0,0,0,0,1,0,0,81.0
10.0,49.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.89669,174.0,6.0,0,0,0,0,0,1,0,100.0
11.0,48.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.99668,174.0,7.0,0,0,0,0,0,0,1,121.0
3.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,5.96615,175.0,1.0,1,0,0,0,0,0,0,9.0
4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.11147,175.0,2.0,0,1,0,0,0,0,0,16.0
5.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.17379,175.0,3.0,0,0,1,0,0,0,0,25.0
6.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.22059,175.0,4.0,0,0,0,1,0,0,0,36.0
7.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.28972,175.0,5.0,0,0,0,0,1,0,0,49.0
8.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.36475,175.0,6.0,0,0,0,0,0,1,0,64.0
9.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.72743,175.0,7.0,0,0,0,0,0,0,1,81.0
4.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,6.43615,176.0,1.0,1,0,0,0,0,0,0,16.0
5.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,6.65929,176.0,2.0,0,1,0,0,0,0,0,25.0
6.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,6.74524,176.0,3.0,0,0,1,0,0,0,0,36.0
7.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,6.85646,176.0,4.0,0,0,0,1,0,0,0,49.0
8.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,6.90776,176.0,5.0,0,0,0,0,1,0,0,64.0
9.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,7.1333,176.0,6.0,0,0,0,0,0,1,0,81.0
10.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,7.21891,176.0,7.0,0,0,0,0,0,0,1,100.0
19.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,6.77422,177.0,1.0,1,0,0,0,0,0,0,361.0
20.0,51.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,6.82546,177.0,2.0,0,1,0,0,0,0,0,400.0
21.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,6.07993,177.0,3.0,0,0,1,0,0,0,0,441.0
22.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,6.90776,177.0,4.0,0,0,0,1,0,0,0,484.0
23.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,6.21461,177.0,5.0,0,0,0,0,1,0,0,529.0
24.0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,6.70073,177.0,6.0,0,0,0,0,0,1,0,576.0
25.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,6.59304,177.0,7.0,0,0,0,0,0,0,1,625.0
3.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.10032,178.0,1.0,1,0,0,0,0,0,0,9.0
4.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.15698,178.0,2.0,0,1,0,0,0,0,0,16.0
5.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.24222,178.0,3.0,0,0,1,0,0,0,0,25.0
6.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.38351,178.0,4.0,0,0,0,1,0,0,0,36.0
7.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.42487,178.0,5.0,0,0,0,0,1,0,0,49.0
8.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.57228,178.0,6.0,0,0,0,0,0,1,0,64.0
9.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.75693,178.0,7.0,0,0,0,0,0,0,1,81.0
20.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,5.7462,179.0,1.0,1,0,0,0,0,0,0,400.0
21.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,5.92693,179.0,2.0,0,1,0,0,0,0,0,441.0
22.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.01616,179.0,3.0,0,0,1,0,0,0,0,484.0
23.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,5.94803,179.0,4.0,0,0,0,1,0,0,0,529.0
24.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.05209,179.0,5.0,0,0,0,0,1,0,0,576.0
25.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.32436,179.0,6.0,0,0,0,0,0,1,0,625.0
26.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.3699,179.0,7.0,0,0,0,0,0,0,1,676.0
11.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.28972,180.0,1.0,1,0,0,0,0,0,0,121.0
12.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.39693,180.0,2.0,0,1,0,0,0,0,0,144.0
13.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.54535,180.0,3.0,0,0,1,0,0,0,0,169.0
14.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.73102,180.0,4.0,0,0,0,1,0,0,0,196.0
15.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.49332,180.0,5.0,0,0,0,0,1,0,0,225.0
16.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.73102,180.0,6.0,0,0,0,0,0,1,0,256.0
17.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.98286,180.0,7.0,0,0,0,0,0,0,1,289.0
14.0,46.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.55108,181.0,1.0,1,0,0,0,0,0,0,196.0
15.0,26.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,6.86693,181.0,2.0,0,1,0,0,0,0,0,225.0
16.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,6.9256,181.0,3.0,0,0,1,0,0,0,0,256.0
17.0,49.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,7.06476,181.0,4.0,0,0,0,1,0,0,0,289.0
18.0,49.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,7.1309,181.0,5.0,0,0,0,0,1,0,0,324.0
19.0,49.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,7.43838,181.0,6.0,0,0,0,0,0,1,0,361.0
20.0,32.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,7.14441,181.0,7.0,0,0,0,0,0,0,1,400.0
8.0,51.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,5.85793,182.0,1.0,1,0,0,0,0,0,0,64.0
9.0,51.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,5.8861,182.0,2.0,0,1,0,0,0,0,0,81.0
10.0,51.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,5.99146,182.0,3.0,0,0,1,0,0,0,0,100.0
11.0,50.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,6.02828,182.0,4.0,0,0,0,1,0,0,0,121.0
12.0,50.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,6.10925,182.0,5.0,0,0,0,0,1,0,0,144.0
13.0,50.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,6.16331,182.0,6.0,0,0,0,0,0,1,0,169.0
14.0,51.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,6.21461,182.0,7.0,0,0,0,0,0,0,1,196.0
10.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,5.42053,183.0,1.0,1,0,0,0,0,0,0,100.0
11.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,5.51745,183.0,2.0,0,1,0,0,0,0,0,121.0
12.0,39.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,5.19296,183.0,3.0,0,0,1,0,0,0,0,144.0
13.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,5.34711,183.0,4.0,0,0,0,1,0,0,0,169.0
14.0,35.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,5.64191,183.0,5.0,0,0,0,0,1,0,0,196.0
15.0,38.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,5.65948,183.0,6.0,0,0,0,0,0,1,0,225.0
16.0,41.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,5.75257,183.0,7.0,0,0,0,0,0,0,1,256.0
25.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.55393,184.0,1.0,1,0,0,0,0,0,0,625.0
26.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.71538,184.0,2.0,0,1,0,0,0,0,0,676.0
27.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.62407,184.0,3.0,0,0,1,0,0,0,0,729.0
28.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.83087,184.0,4.0,0,0,0,1,0,0,0,784.0
29.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.95655,184.0,5.0,0,0,0,0,1,0,0,841.0
30.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.7901,184.0,6.0,0,0,0,0,0,1,0,900.0
31.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.09008,184.0,7.0,0,0,0,0,0,0,1,961.0
23.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.55108,185.0,1.0,1,0,0,0,0,0,0,529.0
24.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.62007,185.0,2.0,0,1,0,0,0,0,0,576.0
25.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.70564,185.0,3.0,0,0,1,0,0,0,0,625.0
26.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.78559,185.0,4.0,0,0,0,1,0,0,0,676.0
27.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.88857,185.0,5.0,0,0,0,0,1,0,0,729.0
28.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,7.0076,185.0,6.0,0,0,0,0,0,1,0,784.0
29.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,7.11233,185.0,7.0,0,0,0,0,0,0,1,841.0
35.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.80239,186.0,1.0,1,0,0,0,0,0,0,1225.0
36.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.85646,186.0,2.0,0,1,0,0,0,0,0,1296.0
37.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.98008,186.0,3.0,0,0,1,0,0,0,0,1369.0
38.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.09589,186.0,4.0,0,0,0,1,0,0,0,1444.0
39.0,44.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.48829,186.0,5.0,0,0,0,0,1,0,0,1521.0
40.0,44.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.45124,186.0,6.0,0,0,0,0,0,1,0,1600.0
41.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.47873,186.0,7.0,0,0,0,0,0,0,1,1681.0
22.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,6.90575,187.0,1.0,1,0,0,0,0,0,0,484.0
23.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.90575,187.0,2.0,0,1,0,0,0,0,0,529.0
24.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.11639,187.0,3.0,0,0,1,0,0,0,0,576.0
25.0,26.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.07412,187.0,4.0,0,0,0,1,0,0,0,625.0
26.0,22.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.0579,187.0,5.0,0,0,0,0,1,0,0,676.0
27.0,48.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.02643,187.0,6.0,0,0,0,0,0,1,0,729.0
28.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.26263,187.0,7.0,0,0,0,0,0,0,1,784.0
10.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.62007,188.0,1.0,1,0,0,0,0,0,0,100.0
11.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.62007,188.0,2.0,0,1,0,0,0,0,0,121.0
12.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.83303,188.0,3.0,0,0,1,0,0,0,0,144.0
13.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.9256,188.0,4.0,0,0,0,1,0,0,0,169.0
14.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.02376,188.0,5.0,0,0,0,0,1,0,0,196.0
15.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.06305,188.0,6.0,0,0,0,0,0,1,0,225.0
16.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.18311,188.0,7.0,0,0,0,0,0,0,1,256.0
23.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,189.0,1.0,1,0,0,0,0,0,0,529.0
24.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.90575,189.0,2.0,0,1,0,0,0,0,0,576.0
25.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.04752,189.0,3.0,0,0,1,0,0,0,0,625.0
26.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.09008,189.0,4.0,0,0,0,1,0,0,0,676.0
27.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.1309,189.0,5.0,0,0,0,0,1,0,0,729.0
28.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.99942,189.0,6.0,0,0,0,0,0,1,0,784.0
29.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.01481,189.0,7.0,0,0,0,0,0,0,1,841.0
6.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.09582,190.0,1.0,1,0,0,0,0,0,0,36.0
7.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.29157,190.0,2.0,0,1,0,0,0,0,0,49.0
8.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.40523,190.0,3.0,0,0,1,0,0,0,0,64.0
9.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.62007,190.0,4.0,0,0,0,1,0,0,0,81.0
10.0,49.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.71901,190.0,5.0,0,0,0,0,1,0,0,100.0
11.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.82546,190.0,6.0,0,0,0,0,0,1,0,121.0
12.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,6.95464,190.0,7.0,0,0,0,0,0,0,1,144.0
25.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,6.10032,191.0,1.0,1,0,0,0,0,0,0,625.0
26.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,6.29157,191.0,2.0,0,1,0,0,0,0,0,676.0
27.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,6.29157,191.0,3.0,0,0,1,0,0,0,0,729.0
28.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,6.37161,191.0,4.0,0,0,0,1,0,0,0,784.0
29.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,6.47389,191.0,5.0,0,0,0,0,1,0,0,841.0
30.0,41.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,6.54679,191.0,6.0,0,0,0,0,0,1,0,900.0
31.0,42.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,6.5903,191.0,7.0,0,0,0,0,0,0,1,961.0
6.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.286,192.0,1.0,1,0,0,0,0,0,0,36.0
7.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.4599,192.0,2.0,0,1,0,0,0,0,0,49.0
8.0,42.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.54965,192.0,3.0,0,0,1,0,0,0,0,64.0
9.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.64639,192.0,4.0,0,0,0,1,0,0,0,81.0
10.0,44.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.76849,192.0,5.0,0,0,0,0,1,0,0,100.0
11.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.84162,192.0,6.0,0,0,0,0,0,1,0,121.0
12.0,44.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.94794,192.0,7.0,0,0,0,0,0,0,1,144.0
32.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,193.0,1.0,1,0,0,0,0,0,0,1024.0
33.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,193.0,2.0,0,1,0,0,0,0,0,1089.0
34.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.36518,193.0,3.0,0,0,1,0,0,0,0,1156.0
35.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.42476,193.0,4.0,0,0,0,1,0,0,0,1225.0
36.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.46737,193.0,5.0,0,0,0,0,1,0,0,1296.0
37.0,52.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.28139,193.0,6.0,0,0,0,0,0,1,0,1369.0
38.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.49332,193.0,7.0,0,0,0,0,0,0,1,1444.0
11.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.54965,194.0,1.0,1,0,0,0,0,0,0,121.0
12.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.83518,194.0,2.0,0,1,0,0,0,0,0,144.0
13.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.79794,194.0,3.0,0,0,1,0,0,0,0,169.0
14.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.80128,194.0,4.0,0,0,0,1,0,0,0,196.0
15.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.91075,194.0,5.0,0,0,0,0,1,0,0,225.0
16.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.69084,194.0,6.0,0,0,0,0,0,1,0,256.0
17.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.47697,194.0,7.0,0,0,0,0,0,0,1,289.0
11.0,52.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,6.44572,195.0,1.0,1,0,0,0,0,0,0,121.0
12.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,6.62007,195.0,2.0,0,1,0,0,0,0,0,144.0
13.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,6.69703,195.0,3.0,0,0,1,0,0,0,0,169.0
14.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,6.82979,195.0,4.0,0,0,0,1,0,0,0,196.0
